time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8600000000000012,-0.0388736474192,-0.171891825135,14.2276249232,6.23893275059,6.18868364974,0.0,0.263620706554,-0.41303092029,4.28543446619,0.0243236380331,-0.144636564742,0.0,450.85124069488904,451.5415447907466,450.0439582300273,451.2295388066514
1.9200000000000013,-0.0208557659783,-0.197680002001,14.4899093813,6.24037480962,6.18024343277,0.0,0.337873687311,-0.446381044834,4.45661950292,0.0234493737171,-0.133736279662,0.0,476.7965940623192,477.61171145841547,476.611315188881,476.5445144855425
1.9800000000000013,0.00129271716916,-0.225227305757,14.7575371611,6.24146274246,6.17214464806,0.0,0.401116965609,-0.471747355515,4.46418098008,0.00450927750888,-0.137587411521,0.0,427.7133926890824,427.3676185798289,428.3936571256769,426.7798947962012
2.0400000000000014,0.0273796944952,-0.254280141835,15.0255852913,6.24150891863,6.16378983895,0.0,0.46917607839,-0.496662547939,4.47061722352,-0.00801815715678,-0.142786932721,0.0,427.6589238402034,427.19688438705276,428.08319175075445,427.01573470570946
2.1000000000000014,0.0577849161989,-0.284857691483,15.294694164,6.24154060177,6.15508156911,0.0,0.545103806363,-0.522598735062,4.49942944952,0.0136931571278,-0.150304549551,0.0,436.0780560491984,435.4293422565741,433.5942087744332,435.4146014284291
2.1600000000000015,0.0930287237239,-0.317024922387,15.5664288169,6.2422142103,6.1458723357,0.0,0.630527245916,-0.549557728529,4.55800300654,0.00577115112538,-0.160753506441,0.0,444.6675352521194,443.78827325755213,446.5445677262602,445.89767156619627
2.2200000000000015,0.133912672903,-0.350895377801,15.8440353454,6.24267853735,6.13631501123,0.0,0.733216981173,-0.579386584308,4.69479305992,0.0114092580329,-0.156512815592,0.0,470.8735750424733,471.1790280958455,469.20288296856336,469.6403246772275
2.2800000000000016,0.181697954825,-0.386686838115,16.1333766445,6.24280607559,6.12706464685,0.0,0.860615903495,-0.613542416327,4.94860177577,-0.032535362383,-0.14986635964,0.0,505.69170807082696,506.15098386126704,507.03980361335044,503.8725602846663
2.3400000000000016,0.236526655547,-0.424323333389,16.4326807652,6.24106135776,6.1176351812,0.0,0.967841917193,-0.64116847516,5.02762133171,-0.0229343849021,-0.17859107848,0.0,458.367066613085,456.0547835519696,456.00468122938844,456.77085233922094
2.4000000000000017,0.297727498036,-0.463585079411,16.7351765738,6.23996930961,6.10681197904,0.0,1.07313114765,-0.667654888189,5.05518654215,-0.0101057173311,-0.184237971013,0.0,442.9757325145105,442.47942425842245,440.3222459465635,441.3824546984368
2.4600000000000017,0.365313116815,-0.504420689773,17.0385513096,6.23970880367,6.0955866053,0.0,1.1806743816,-0.693560251475,5.05701725009,0.00522741962381,-0.193497487513,0.0,434.2270238843253,433.41436842175995,434.09748495587075,435.3825209485428
2.520000000000002,0.439716456322,-0.546848738564,17.3428582043,6.24048947155,6.08400206761,0.0,1.30044685787,-0.720640938401,5.08609676688,0.0252406470428,-0.19224631372,0.0,444.1967104426427,444.26295446373206,442.540360750281,444.1848181583594
2.580000000000002,0.521255435895,-0.590828136376,17.6475746085,6.24178217124,6.07210978593,0.0,1.4184938268,-0.74521442379,5.07086238726,0.0128816018278,-0.214063480051,0.0,431.6221799929351,429.7361692367434,430.4071618873045,429.35974714115554
2.640000000000002,0.610021690557,-0.636248879608,17.9510439966,6.24316678875,6.05890326527,0.0,1.54145120211,-0.768712072023,5.04452886811,0.0381466568292,-0.236286775951,0.0,427.4338690998606,425.48439726365103,426.8521366477778,429.0032320417683
2.700000000000002,0.706618365779,-0.683090597635,18.2538700591,6.24509872563,6.04485246255,0.0,1.67962701053,-0.792478989496,5.04920782621,0.0163453822866,-0.230275700463,0.0,437.28440765175185,437.7293283877861,439.6662053922689,437.8563006988182
2.760000000000002,0.812241979241,-0.731403064114,18.5589105221,6.2459993052,6.03112646491,0.0,1.84236319688,-0.817819728565,5.11796906497,0.0121947520867,-0.225912768576,0.0,458.67863688680865,458.9748240766966,460.9146766708588,460.58636728525204
